Date,Vegetable,Price
2007-06-17,Oranges,0.14
2007-06-17,Broccoli Crowns,0.27
2007-06-17,Peaches,0.38
2007-06-17,Cantaloupe,0.14
2007-06-17,Plums,0.75
2007-06-17,Carrots,0.31
2007-06-17,Potatoes,1.08
2007-06-17,Cauliflower,0.32
2007-06-17,Red Leaf Lettuce,0.18
2007-06-17,Celery,0.22
2007-06-17,Romaine Lettuce,0.15
2007-06-10,Flame Grapes,0.61
2007-06-10,Strawberries,0.89
2007-06-10,Green Leaf Lettuce,0.18
2007-06-10,Thompson Grapes,0.75
2007-06-10,Honeydews,0.19
2007-06-10,Asparagus,1.83
2007-06-10,Iceberg Lettuce,0.39
2007-06-10,Avocados,0.66
2007-06-10,Nectarines,0.36
2007-06-10,Broccoli Bunches,0.25
2007-06-10,Oranges,0.14
2007-06-10,Broccoli Crowns,0.27
2007-06-10,Peaches,0.36
2007-06-10,Cantaloupe,0.14
2007-06-10,Plums,0.78
2007-06-10,Carrots,0.31
2007-06-10,Potatoes,1.11
2007-06-10,Cauliflower,0.26
2007-06-10,Red Leaf Lettuce,0.18
2007-06-10,Celery,0.25
2007-06-10,Romaine Lettuce,0.16
2007-06-03,Romaine Lettuce,0.17
2007-06-03,Celery,0.25
2007-06-03,Strawberries,1.02
2007-06-03,Flame Grapes,0.73
2007-06-03,Thompson Grapes,0.91
2007-06-03,Green Leaf Lettuce,0.19
2007-06-03,Honeydews,0.19
2007-06-03,Asparagus,1.64
2007-06-03,Iceberg Lettuce,0.34
2007-06-03,Avocados,0.68
2007-06-03,Nectarines,0.41
2007-06-03,Broccoli Bunches,0.24
2007-06-03,Peaches,0.39
2007-06-03,Broccoli Crowns,0.26
2007-06-03,Plums,1
2007-06-03,Cantaloupe,0.16
2007-06-03,Potatoes,1.08
2007-06-03,Carrots,0.31
2007-06-03,Red Leaf Lettuce,0.18
2007-06-03,Cauliflower,0.29
2007-05-27,Cantaloupe,0.19
2007-05-27,Red Leaf Lettuce,0.18
2007-05-27,Carrots,0.34
2007-05-27,Romaine Lettuce,0.16
2007-05-27,Cauliflower,0.33
2007-05-27,Strawberries,1.02
2007-05-27,Celery,0.27
2007-05-27,Thompson Grapes,1.05
2007-05-27,Flame Grapes,0.89
2007-05-27,Green Leaf Lettuce,0.19
2007-05-27,Honeydews,0.19
2007-05-27,Iceberg Lettuce,0.26
2007-05-27,Nectarines,0.5
2007-05-27,Peaches,0.51
2007-05-27,Potatoes,1.08
2007-05-27,Asparagus,1.58
2007-05-27,Avocados,0.69
2007-05-27,Broccoli Bunches,0.24
2007-05-27,Broccoli Crowns,0.26
2007-05-20,Broccoli Bunches,0.24
2007-05-20,Oranges,0.15
2007-05-20,Broccoli Crowns,0.26
2007-05-20,Peaches,0.62
2007-05-20,Cantaloupe,0.3
2007-05-20,Potatoes,1.06
2007-05-20,Carrots,0.34
2007-05-20,Red Leaf Lettuce,0.18
2007-05-20,Cauliflower,0.23
2007-05-20,Romaine Lettuce,0.14
2007-05-20,Celery,0.29
2007-05-20,Strawberries,1.19
2007-05-20,Flame Grapes,1.5
2007-05-20,Green Leaf Lettuce,0.18
2007-05-20,Honeydews,0.22
2007-05-20,Asparagus,1.29
2007-05-20,Iceberg Lettuce,0.23
2007-05-20,Avocados,0.69
2007-05-20,Nectarines,0.73
2007-05-13,Celery,0.37
2007-05-13,Green Leaf Lettuce,0.18
2007-05-13,Honeydews,0.27
2007-05-13,Iceberg Lettuce,0.23
2007-05-13,Asparagus,1.29
2007-05-13,Oranges,0.15
2007-05-13,Avocados,0.69
2007-05-13,Potatoes,1.06
2007-05-13,Broccoli Bunches,0.29
2007-05-13,Red Leaf Lettuce,0.18
2007-05-13,Broccoli Crowns,0.29
2007-05-13,Romaine Lettuce,0.14
2007-05-13,Cantaloupe,0.44
2007-05-13,Strawberries,1.61
2007-05-13,Carrots,0.34
2007-05-13,Cauliflower,0.22
2007-05-06,Asparagus,1.34
2007-05-06,Red Leaf Lettuce,0.18
2007-05-06,Avocados,0.68
2007-05-06,Romaine Lettuce,0.14
2007-05-06,Broccoli Bunches,0.3
2007-05-06,Strawberries,1.55
2007-05-06,Broccoli Crowns,0.3
2007-05-06,Carrots,0.34
2007-05-06,Cauliflower,0.24
2007-05-06,Celery,0.54
2007-05-06,Green Leaf Lettuce,0.18
2007-05-06,Iceberg Lettuce,0.25
2007-05-06,Oranges,0.15
2007-05-06,Potatoes,1.11
2007-04-29,Broccoli Crowns,0.29
2007-04-29,Carrots,0.34
2007-04-29,Cauliflower,0.21
2007-04-29,Celery,0.67
2007-04-29,Green Leaf Lettuce,0.18
2007-04-29,Iceberg Lettuce,0.29
2007-04-29,Oranges,0.14
2007-04-29,Potatoes,1.13
2007-04-29,Asparagus,1.41
2007-04-29,Red Leaf Lettuce,0.19
2007-04-29,Avocados,0.67
2007-04-29,Romaine Lettuce,0.14
2007-04-29,Broccoli Bunches,0.29
2007-04-29,Strawberries,1.45
2007-04-22,Green Leaf Lettuce,0.19
2007-04-22,Iceberg Lettuce,0.36
2007-04-22,Oranges,0.14
2007-04-22,Potatoes,1.14
2007-04-22,Asparagus,1.45
2007-04-22,Red Leaf Lettuce,0.19
2007-04-22,Avocados,0.64
2007-04-22,Romaine Lettuce,0.15
2007-04-22,Broccoli Bunches,0.3
2007-04-22,Strawberries,1.23
2007-04-22,Broccoli Crowns,0.36
2007-04-22,Carrots,0.34
2007-04-22,Cauliflower,0.28
2007-04-22,Celery,0.55
2007-04-15,Potatoes,1.13
2007-04-15,Asparagus,1.35
2007-04-15,Red Leaf Lettuce,0.19
2007-04-15,Avocados,0.66
2007-04-15,Romaine Lettuce,0.15
2007-04-15,Broccoli Bunches,0.33
2007-04-15,Strawberries,1.07
2007-04-15,Broccoli Crowns,0.39
2007-04-15,Carrots,0.32
2007-04-15,Cauliflower,0.43
2007-04-15,Celery,0.37
2007-04-15,Green Leaf Lettuce,0.18
2007-04-15,Iceberg Lettuce,0.31
2007-04-15,Oranges,0.13
2007-04-08,Strawberries,0.96
2007-04-08,Oranges,0.13
2007-04-08,Potatoes,1.14
2007-04-08,Red Leaf Lettuce,0.19
2007-04-08,Romaine Lettuce,0.15
2007-04-08,Broccoli Crowns,0.56
2007-04-08,Carrots,0.31
2007-04-08,Cauliflower,0.79
2007-04-08,Celery,0.38
2007-04-08,Green Leaf Lettuce,0.19
2007-04-08,Iceberg Lettuce,0.33
2007-04-08,Asparagus,1.07
2007-04-08,Avocados,0.67
2007-04-08,Broccoli Bunches,0.43
2007-04-01,Celery,0.45
2007-04-01,Green Leaf Lettuce,0.19
2007-04-01,Iceberg Lettuce,0.37
2007-04-01,Oranges,0.13
2007-04-01,Potatoes,1.14
2007-04-01,Asparagus,0.91
2007-04-01,Red Leaf Lettuce,0.2
2007-04-01,Avocados,0.67
2007-04-01,Romaine Lettuce,0.15
2007-04-01,Broccoli Bunches,0.47
2007-04-01,Strawberries,1.26
2007-04-01,Broccoli Crowns,0.62
2007-04-01,Carrots,0.31
2007-04-01,Cauliflower,0.76
2007-03-25,Oranges,0.14
2007-03-25,Potatoes,1.13
2007-03-25,Asparagus,0.98
2007-03-25,Red Leaf Lettuce,0.22
2007-03-25,Avocados,0.66
2007-03-25,Romaine Lettuce,0.2
2007-03-25,Broccoli Bunches,0.31
2007-03-25,Strawberries,1.99
2007-03-25,Broccoli Crowns,0.4
2007-03-25,Carrots,0.31
2007-03-25,Cauliflower,0.65
2007-03-25,Celery,0.5
2007-03-25,Green Leaf Lettuce,0.2
2007-03-25,Iceberg Lettuce,0.6
2007-03-18,Broccoli Bunches,0.26
2007-03-18,Strawberries,1.75
2007-03-18,Broccoli Crowns,0.32
2007-03-18,Carrots,0.31
2007-03-18,Cauliflower,0.43
2007-03-18,Celery,0.66
2007-03-18,Green Leaf Lettuce,0.21
2007-03-18,Iceberg Lettuce,0.67
2007-03-18,Oranges,0.14
2007-03-18,Potatoes,1.14
2007-03-18,Red Leaf Lettuce,0.23
2007-03-18,Asparagus,0.95
2007-03-18,Romaine Lettuce,0.29
2007-03-11,Carrots,0.31
2007-03-11,Cauliflower,0.43
2007-03-11,Celery,0.72
2007-03-11,Green Leaf Lettuce,0.26
2007-03-11,Iceberg Lettuce,0.71
2007-03-11,Oranges,0.14
2007-03-11,Potatoes,1.14
2007-03-11,Red Leaf Lettuce,0.27
2007-03-11,Asparagus,0.92
2007-03-11,Romaine Lettuce,0.38
2007-03-11,Broccoli Bunches,0.32
2007-03-11,Strawberries,1.68
2007-03-11,Broccoli Crowns,0.38
2007-03-04,Green Leaf Lettuce,0.26
2007-03-04,Iceberg Lettuce,0.53
2007-03-04,Oranges,0.14
2007-03-04,Potatoes,1.16
2007-03-04,Red Leaf Lettuce,0.26
2007-03-04,Asparagus,1.26
2007-03-04,Romaine Lettuce,0.31
2007-03-04,Broccoli Bunches,0.34
2007-03-04,Strawberries,1.78
2007-03-04,Broccoli Crowns,0.41
2007-03-04,Carrots,0.31
2007-03-04,Cauliflower,0.48
2007-03-04,Celery,0.79
2007-02-25,Oranges,0.14
2007-02-25,Potatoes,1.19
2007-02-25,Red Leaf Lettuce,0.27
2007-02-25,Asparagus,1.39
2007-02-25,Romaine Lettuce,0.25
2007-02-25,Broccoli Bunches,0.26
2007-02-25,Strawberries,2.61
2007-02-25,Broccoli Crowns,0.31
2007-02-25,Carrots,0.32
2007-02-25,Cauliflower,0.44
2007-02-25,Celery,1.27
2007-02-25,Green Leaf Lettuce,0.28
2007-02-25,Iceberg Lettuce,0.28
2007-02-18,Red Leaf Lettuce,0.3
2007-02-18,Romaine Lettuce,0.27
2007-02-18,Strawberries,2.71
2007-02-18,Broccoli Crowns,0.23
2007-02-18,Carrots,0.31
2007-02-18,Cauliflower,0.29
2007-02-18,Celery,1.68
2007-02-18,Green Leaf Lettuce,0.32
2007-02-18,Iceberg Lettuce,0.28
2007-02-18,Oranges,0.14
2007-02-18,Potatoes,1.19
2007-02-18,Asparagus,1.42
2007-02-18,Broccoli Bunches,0.27
2007-02-11,Broccoli Crowns,0.27
2007-02-11,Carrots,0.29
2007-02-11,Cauliflower,0.19
2007-02-11,Celery,1.72
2007-02-11,Green Leaf Lettuce,0.39
2007-02-11,Iceberg Lettuce,0.29
2007-02-11,Oranges,0.14
2007-02-11,Potatoes,1.18
2007-02-11,Red Leaf Lettuce,0.33
2007-02-11,Asparagus,1.43
2007-02-11,Romaine Lettuce,0.33
2007-02-11,Broccoli Bunches,0.25
2007-02-11,Strawberries,2.99
2007-02-04,Cauliflower,0.23
2007-02-04,Celery,1.5
2007-02-04,Green Leaf Lettuce,0.31
2007-02-04,Iceberg Lettuce,0.31
2007-02-04,Oranges,0.14
2007-02-04,Potatoes,0.87
2007-02-04,Red Leaf Lettuce,0.3
2007-02-04,Asparagus,1.72
2007-02-04,Romaine Lettuce,0.33
2007-02-04,Broccoli Bunches,0.32
2007-02-04,Strawberries,2.24
2007-02-04,Broccoli Crowns,0.38
2007-02-04,Carrots,0.28
2007-01-28,Iceberg Lettuce,0.33
2007-01-28,Oranges,0.19
2007-01-28,Potatoes,1.17
2007-01-28,Red Leaf Lettuce,0.28
2007-01-28,Asparagus,2.55
2007-01-28,Romaine Lettuce,0.35
2007-01-28,Broccoli Bunches,0.63
2007-01-28,Strawberries,2.58
2007-01-28,Broccoli Crowns,0.75
2007-01-28,Carrots,0.27
2007-01-28,Cauliflower,0.45
2007-01-28,Celery,1.22
2007-01-28,Green Leaf Lettuce,0.28
2007-01-21,Potatoes,1.17
2007-01-21,Red Leaf Lettuce,0.34
2007-01-21,Asparagus,3.11
2007-01-21,Romaine Lettuce,0.53
2007-01-21,Broccoli Bunches,0.93
2007-01-21,Strawberries,2.51
2007-01-21,Broccoli Crowns,1.08
2007-01-21,Carrots,0.25
2007-01-21,Cauliflower,0.77
2007-01-21,Celery,1.23
2007-01-21,Green Leaf Lettuce,0.33
2007-01-21,Iceberg Lettuce,0.48
2007-01-21,Oranges,0.24
2007-01-14,Romaine Lettuce,0.64
2007-01-14,Broccoli Bunches,0.93
2007-01-14,Strawberries,2.3
2007-01-14,Broccoli Crowns,1.12
2007-01-14,Carrots,0.25
2007-01-14,Cauliflower,0.54
2007-01-14,Celery,1.16
2007-01-14,Green Leaf Lettuce,0.41
2007-01-14,Iceberg Lettuce,0.6
2007-01-14,Oranges,0.24
2007-01-14,Potatoes,1.19
2007-01-14,Red Leaf Lettuce,0.43
2007-01-07,Broccoli Crowns,0.89
2007-01-07,Carrots,0.23
2007-01-07,Cauliflower,0.32
2007-01-07,Celery,0.82
2007-01-07,Green Leaf Lettuce,0.35
2007-01-07,Iceberg Lettuce,0.41
2007-01-07,Oranges,0.09
2007-01-07,Potatoes,1.18
2007-01-07,Red Leaf Lettuce,0.35
2007-01-07,Asparagus,3.13
2007-01-07,Romaine Lettuce,0.52
2007-01-07,Broccoli Bunches,0.68
2007-01-07,Strawberries,1.55
2006-12-31,Cauliflower,0.27
2006-12-31,Celery,0.7
2006-12-31,Green Leaf Lettuce,0.32
2006-12-31,Iceberg Lettuce,0.31
2006-12-31,Oranges,0.09
2006-12-31,Potatoes,1.18
2006-12-31,Red Leaf Lettuce,0.32
2006-12-31,Romaine Lettuce,0.34
2006-12-31,Broccoli Bunches,0.56
2006-12-31,Strawberries,1.49
2006-12-31,Broccoli Crowns,0.79
2006-12-31,Carrots,0.23
2006-12-24,Green Leaf Lettuce,0.29
2006-12-24,Iceberg Lettuce,0.32
2006-12-24,Oranges,0.1
2006-12-24,Potatoes,1.2
2006-12-24,Red Leaf Lettuce,0.3
2006-12-24,Romaine Lettuce,0.28
2006-12-24,Strawberries,2.47
2006-12-24,Cauliflower,0.3
2006-12-24,Celery,0.61
2006-12-24,Broccoli Bunches,0.56
2006-12-24,Broccoli Crowns,0.77
2006-12-24,Carrots,0.23
2006-12-17,Iceberg Lettuce,0.29
2006-12-17,Oranges,0.1
2006-12-17,Potatoes,1.2
2006-12-17,Red Leaf Lettuce,0.31
2006-12-17,Romaine Lettuce,0.27
2006-12-17,Broccoli Bunches,0.63
2006-12-17,Strawberries,3
2006-12-17,Broccoli Crowns,0.78
2006-12-17,Carrots,0.23
2006-12-17,Cauliflower,0.36
2006-12-17,Celery,0.58
2006-12-17,Green Leaf Lettuce,0.31
2006-12-10,Potatoes,1.2
2006-12-10,Red Leaf Lettuce,0.33
2006-12-10,Broccoli Bunches,0.76
2006-12-10,Romaine Lettuce,0.38
2006-12-10,Broccoli Crowns,0.91
2006-12-10,Strawberries,3.11
2006-12-10,Carrots,0.23
2006-12-10,Tomatoes,0.58
2006-12-10,Cauliflower,0.54
2006-12-10,Celery,0.55
2006-12-10,Flame Grapes,1.16
2006-12-10,Green Leaf Lettuce,0.34
2006-12-10,Iceberg Lettuce,0.54
2006-12-10,Oranges,0.1
2006-12-03,Carrots,0.23
2006-12-03,Tomatoes,0.55
2006-12-03,Cauliflower,0.41
2006-12-03,Celery,0.45
2006-12-03,Flame Grapes,1.01
2006-12-03,Green Leaf Lettuce,0.28
2006-12-03,Iceberg Lettuce,0.56
2006-12-03,Oranges,0.11
2006-12-03,Potatoes,1.21
2006-12-03,Red Leaf Lettuce,0.28
2006-12-03,Broccoli Bunches,0.48
2006-12-03,Romaine Lettuce,0.34
2006-12-03,Broccoli Crowns,0.58
2006-12-03,Strawberries,2.86
2006-11-26,Green Leaf Lettuce,0.2
2006-11-26,Iceberg Lettuce,0.26
2006-11-26,Oranges,0.11
2006-11-26,Potatoes,1.21
2006-11-26,Avocados,0.48
2006-11-26,Red Leaf Lettuce,0.2
2006-11-26,Broccoli Bunches,0.26
2006-11-26,Romaine Lettuce,0.19
2006-11-26,Broccoli Crowns,0.32
2006-11-26,Strawberries,2.32
2006-11-26,Carrots,0.23
2006-11-26,Thompson Grapes,1.09
2006-11-26,Cauliflower,0.24
2006-11-26,Tomatoes,0.48
2006-11-26,Celery,0.35
2006-11-26,Flame Grapes,0.85
2006-11-19,Broccoli Crowns,0.3
2006-11-19,Strawberries,2.03
2006-11-19,Carrots,0.24
2006-11-19,Thompson Grapes,1.09
2006-11-19,Cauliflower,0.28
2006-11-19,Tomatoes,0.55
2006-11-19,Celery,0.39
2006-11-19,Flame Grapes,0.84
2006-11-19,Green Leaf Lettuce,0.2
2006-11-19,Iceberg Lettuce,0.23
2006-11-19,Oranges,0.11
2006-11-19,Potatoes,1.17
2006-11-19,Avocados,0.49
2006-11-19,Red Leaf Lettuce,0.22
2006-11-19,Broccoli Bunches,0.26
2006-11-19,Romaine Lettuce,0.18
2006-11-12,Honeydews,0.18
2006-11-12,Iceberg Lettuce,0.27
2006-11-12,Avocados,0.51
2006-11-12,Oranges,0.11
2006-11-12,Broccoli Bunches,0.29
2006-11-12,Potatoes,1.18
2006-11-12,Broccoli Crowns,0.33
2006-11-12,Red Leaf Lettuce,0.24
2006-11-12,Cantaloupe,0.5
2006-11-12,Romaine Lettuce,0.19
2006-11-12,Carrots,0.24
2006-11-12,Strawberries,1.68
2006-11-12,Cauliflower,0.35
2006-11-12,Thompson Grapes,1.04
2006-11-12,Celery,0.54
2006-11-12,Tomatoes,0.61
2006-11-12,Flame Grapes,0.81
2006-11-12,Green Leaf Lettuce,0.22
2006-11-05,Tomatoes,0.59
2006-11-05,Oranges,0.11
2006-11-05,Potatoes,1.18
2006-11-05,Red Leaf Lettuce,0.25
2006-11-05,Romaine Lettuce,0.21
2006-11-05,Strawberries,1.18
2006-11-05,Thompson Grapes,1.04
2006-11-05,Celery,0.64
2006-11-05,Flame Grapes,0.81
2006-11-05,Green Leaf Lettuce,0.22
2006-11-05,Honeydews,0.13
2006-11-05,Iceberg Lettuce,0.25
2006-11-05,Avocados,0.56
2006-11-05,Broccoli Bunches,0.35
2006-11-05,Broccoli Crowns,0.4
2006-11-05,Cantaloupe,0.3
2006-11-05,Carrots,0.24
2006-11-05,Cauliflower,0.42
2006-10-29,Potatoes,1.18
2006-10-29,Broccoli Bunches,0.34
2006-10-29,Red Leaf Lettuce,0.27
2006-10-29,Broccoli Crowns,0.4
2006-10-29,Romaine Lettuce,0.23
2006-10-29,Cantaloupe,0.28
2006-10-29,Strawberries,1.21
2006-10-29,Carrots,0.28
2006-10-29,Tomatoes,0.49
2006-10-29,Cauliflower,0.4
2006-10-29,Celery,0.63
2006-10-29,Flame Grapes,0.8
2006-10-29,Green Leaf Lettuce,0.22
2006-10-29,Honeydews,0.13
2006-10-29,Iceberg Lettuce,0.29
2006-10-29,Avocados,0.6
2006-10-22,Green Leaf Lettuce,0.21
2006-10-22,Honeydews,0.14
2006-10-22,Iceberg Lettuce,0.27
2006-10-22,Avocados,0.62
2006-10-22,Oranges,0.15
2006-10-22,Broccoli Bunches,0.27
2006-10-22,Potatoes,1.18
2006-10-22,Broccoli Crowns,0.32
2006-10-22,Red Leaf Lettuce,0.29
2006-10-22,Cantaloupe,0.27
2006-10-22,Romaine Lettuce,0.23
2006-10-22,Carrots,0.28
2006-10-22,Strawberries,1.27
2006-10-22,Cauliflower,0.21
2006-10-22,Thompson Grapes,0.52
2006-10-22,Celery,0.6
2006-10-22,Tomatoes,0.52
2006-10-22,Flame Grapes,0.81
2006-10-15,Strawberries,1.41
2006-10-15,Celery,0.61
2006-10-15,Thompson Grapes,0.79
2006-10-15,Flame Grapes,0.81
2006-10-15,Tomatoes,0.62
2006-10-15,Green Leaf Lettuce,0.21
2006-10-15,Honeydews,0.16
2006-10-15,Iceberg Lettuce,0.21
2006-10-15,Avocados,0.61
2006-10-15,Oranges,0.15
2006-10-15,Broccoli Bunches,0.25
2006-10-15,Plums,0.57
2006-10-15,Broccoli Crowns,0.29
2006-10-15,Potatoes,1.2
2006-10-15,Cantaloupe,0.28
2006-10-15,Red Leaf Lettuce,0.34
2006-10-15,Carrots,0.28
2006-10-15,Romaine Lettuce,0.25
2006-10-15,Cauliflower,0.18
2006-10-08,Carrots,0.28
2006-10-08,Red Leaf Lettuce,0.47
2006-10-08,Cauliflower,0.18
2006-10-08,Romaine Lettuce,0.35
2006-10-08,Celery,0.78
2006-10-08,Strawberries,1.63
2006-10-08,Flame Grapes,0.81
2006-10-08,Thompson Grapes,0.79
2006-10-08,Green Leaf Lettuce,0.27
2006-10-08,Tomatoes,0.96
2006-10-08,Honeydews,0.17
2006-10-08,Iceberg Lettuce,0.19
2006-10-08,Avocados,0.54
2006-10-08,Nectarines,0.34
2006-10-08,Broccoli Bunches,0.25
2006-10-08,Oranges,0.15
2006-10-08,Broccoli Crowns,0.31
2006-10-08,Plums,0.57
2006-10-08,Cantaloupe,0.17
2006-10-08,Potatoes,1.23
2006-10-01,Potatoes,1.27
2006-10-01,Carrots,0.28
2006-10-01,Red Leaf Lettuce,0.51
2006-10-01,Cauliflower,0.19
2006-10-01,Romaine Lettuce,0.49
2006-10-01,Celery,0.86
2006-10-01,Strawberries,1.6
2006-10-01,Flame Grapes,0.81
2006-10-01,Thompson Grapes,0.79
2006-10-01,Green Leaf Lettuce,0.37
2006-10-01,Tomatoes,1.22
2006-10-01,Honeydews,0.12
2006-10-01,Iceberg Lettuce,0.2
2006-10-01,Nectarines,0.34
2006-10-01,Oranges,0.14
2006-10-01,Plums,0.57
2006-10-01,Cantaloupe,0.13
2006-10-01,Avocados,0.51
2006-10-01,Broccoli Bunches,0.29
2006-10-01,Broccoli Crowns,0.34
2006-09-24,Peaches,0.38
2006-09-24,Cantaloupe,0.1
2006-09-24,Plums,0.57
2006-09-24,Carrots,0.28
2006-09-24,Potatoes,1.23
2006-09-24,Cauliflower,0.24
2006-09-24,Red Leaf Lettuce,0.32
2006-09-24,Celery,0.89
2006-09-24,Romaine Lettuce,0.42
2006-09-24,Flame Grapes,0.81
2006-09-24,Strawberries,1.64
2006-09-24,Green Leaf Lettuce,0.31
2006-09-24,Thompson Grapes,0.79
2006-09-24,Honeydews,0.11
2006-09-24,Tomatoes,1.53
2006-09-24,Iceberg Lettuce,0.22
2006-09-24,Avocados,0.49
2006-09-24,Nectarines,0.37
2006-09-24,Broccoli Bunches,0.41
2006-09-24,Oranges,0.15
2006-09-24,Broccoli Crowns,0.51
2006-09-17,Broccoli Crowns,0.56
2006-09-17,Peaches,0.38
2006-09-17,Cantaloupe,0.12
2006-09-17,Plums,0.57
2006-09-17,Carrots,0.28
2006-09-17,Potatoes,1.32
2006-09-17,Cauliflower,0.52
2006-09-17,Red Leaf Lettuce,0.22
2006-09-17,Celery,0.82
2006-09-17,Romaine Lettuce,0.18
2006-09-17,Flame Grapes,0.83
2006-09-17,Strawberries,1.53
2006-09-17,Green Leaf Lettuce,0.21
2006-09-17,Thompson Grapes,0.79
2006-09-17,Honeydews,0.15
2006-09-17,Tomatoes,1.45
2006-09-17,Iceberg Lettuce,0.24
2006-09-17,Avocados,0.5
2006-09-17,Nectarines,0.4
2006-09-17,Broccoli Bunches,0.43
2006-09-17,Oranges,0.14
2006-09-10,Broccoli Crowns,0.58
2006-09-10,Peaches,0.38
2006-09-10,Cantaloupe,0.1
2006-09-10,Plums,0.58
2006-09-10,Carrots,0.27
2006-09-10,Potatoes,1.28
2006-09-10,Cauliflower,0.7
2006-09-10,Red Leaf Lettuce,0.25
2006-09-10,Celery,0.72
2006-09-10,Romaine Lettuce,0.18
2006-09-10,Flame Grapes,0.83
2006-09-10,Strawberries,1.28
2006-09-10,Green Leaf Lettuce,0.23
2006-09-10,Thompson Grapes,0.79
2006-09-10,Honeydews,0.2
2006-09-10,Tomatoes,1.15
2006-09-10,Iceberg Lettuce,0.28
2006-09-10,Avocados,0.52
2006-09-10,Nectarines,0.41
2006-09-10,Broccoli Bunches,0.44
2006-09-10,Oranges,0.14
2006-09-03,Oranges,0.14
2006-09-03,Broccoli Crowns,0.68
2006-09-03,Peaches,0.4
2006-09-03,Cantaloupe,0.16
2006-09-03,Plums,0.61
2006-09-03,Carrots,0.26
2006-09-03,Potatoes,1.23
2006-09-03,Cauliflower,0.49
2006-09-03,Red Leaf Lettuce,0.36
2006-09-03,Celery,0.51
2006-09-03,Romaine Lettuce,0.24
2006-09-03,Flame Grapes,0.83
2006-09-03,Strawberries,1.24
2006-09-03,Green Leaf Lettuce,0.33
2006-09-03,Thompson Grapes,0.77
2006-09-03,Honeydews,0.24
2006-09-03,Tomatoes,0.77
2006-09-03,Iceberg Lettuce,0.47
2006-09-03,Avocados,0.55
2006-09-03,Nectarines,0.43
2006-09-03,Broccoli Bunches,0.49
2006-08-27,Oranges,0.14
2006-08-27,Peaches,0.41
2006-08-27,Plums,0.48
2006-08-27,Potatoes,1.19
2006-08-27,Red Leaf Lettuce,0.5
2006-08-27,Romaine Lettuce,0.32
2006-08-27,Strawberries,1.18
2006-08-27,Thompson Grapes,0.78
2006-08-27,Honeydews,0.27
2006-08-27,Tomatoes,0.6
2006-08-27,Iceberg Lettuce,0.81
2006-08-27,Nectarines,0.46
2006-08-27,Broccoli Bunches,0.65
2006-08-27,Broccoli Crowns,0.84
2006-08-27,Cantaloupe,0.26
2006-08-27,Carrots,0.25
2006-08-27,Cauliflower,0.27
2006-08-27,Celery,0.53
2006-08-27,Flame Grapes,0.82
2006-08-27,Green Leaf Lettuce,0.44
2006-08-27,Avocados,0.62
2006-08-20,Broccoli Bunches,0.86
2006-08-20,Oranges,0.14
2006-08-20,Broccoli Crowns,1.03
2006-08-20,Peaches,0.44
2006-08-20,Cantaloupe,0.18
2006-08-20,Plums,0.48
2006-08-20,Carrots,0.23
2006-08-20,Potatoes,1.24
2006-08-20,Cauliflower,0.23
2006-08-20,Red Leaf Lettuce,0.56
2006-08-20,Celery,0.58
2006-08-20,Romaine Lettuce,0.36
2006-08-20,Flame Grapes,0.81
2006-08-20,Strawberries,1.13
2006-08-20,Green Leaf Lettuce,0.5
2006-08-20,Thompson Grapes,0.8
2006-08-20,Honeydews,0.18
2006-08-20,Tomatoes,0.54
2006-08-20,Iceberg Lettuce,0.69
2006-08-20,Avocados,0.69
2006-08-20,Nectarines,0.48
2006-08-13,Nectarines,0.52
2006-08-13,Broccoli Bunches,0.86
2006-08-13,Oranges,0.14
2006-08-13,Broccoli Crowns,1
2006-08-13,Peaches,0.44
2006-08-13,Cantaloupe,0.15
2006-08-13,Plums,0.49
2006-08-13,Carrots,0.21
2006-08-13,Potatoes,1.27
2006-08-13,Cauliflower,0.34
2006-08-13,Red Leaf Lettuce,0.54
2006-08-13,Celery,0.72
2006-08-13,Romaine Lettuce,0.43
2006-08-13,Flame Grapes,0.81
2006-08-13,Strawberries,1.11
2006-08-13,Green Leaf Lettuce,0.49
2006-08-13,Thompson Grapes,0.8
2006-08-13,Honeydews,0.17
2006-08-13,Tomatoes,0.56
2006-08-13,Iceberg Lettuce,0.63
2006-08-13,Avocados,0.66
2006-08-06,Avocados,0.55
2006-08-06,Nectarines,0.52
2006-08-06,Broccoli Bunches,0.54
2006-08-06,Oranges,0.14
2006-08-06,Broccoli Crowns,0.69
2006-08-06,Peaches,0.43
2006-08-06,Cantaloupe,0.23
2006-08-06,Plums,0.53
2006-08-06,Carrots,0.21
2006-08-06,Potatoes,1.49
2006-08-06,Cauliflower,0.27
2006-08-06,Red Leaf Lettuce,0.39
2006-08-06,Celery,0.67
2006-08-06,Romaine Lettuce,0.34
2006-08-06,Flame Grapes,0.8
2006-08-06,Strawberries,1.05
2006-08-06,Green Leaf Lettuce,0.37
2006-08-06,Thompson Grapes,0.8
2006-08-06,Honeydews,0.2
2006-08-06,Tomatoes,0.43
2006-08-06,Iceberg Lettuce,0.42
2006-07-30,Iceberg Lettuce,0.26
2006-07-30,Avocados,0.5
2006-07-30,Nectarines,0.52
2006-07-30,Broccoli Bunches,0.26
2006-07-30,Oranges,0.13
2006-07-30,Broccoli Crowns,0.35
2006-07-30,Peaches,0.41
2006-07-30,Cantaloupe,0.23
